geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment,score,score2
76_420,0.5726845637583893,0.6164093959731544,0.5821140939597316,0.5105081495685524,0.8973154362416103,1,1
76_421,0.5974275362318842,0.5721014492753623,0.5992391304347826,0.5098447204968942,0.9067632850241542,1,1
76_422,0.6034574468085107,0.599654255319149,0.5840691489361702,0.5097416413373858,0.914539007092198,1,1
76_423,0.6031733333333333,0.5837333333333333,0.5965866666666667,0.5087733333333333,0.9087999999999994,1,1
76_424,0.5804281345565749,0.6146483180428135,0.590428134556575,0.5099432066404544,0.900305810397553,1,1
76_425,0.6029289940828402,0.5900591715976331,0.6075147928994082,0.5128191039729505,0.9053254437869818,1,1
76_426,0.6056756756756757,0.5858445945945946,0.5998648648648649,0.5116216216216216,0.9103603603603598,1,1
76_427,0.6018846153846155,0.6008076923076924,0.6176153846153847,0.5146318681318681,0.9107692307692302,1,1
76_428,0.6044202898550725,0.5939130434782608,0.5865579710144927,0.5072722567287785,0.9072463768115939,1,1
76_429,0.5892783505154638,0.5795360824742268,0.5911855670103092,0.511936671575847,0.8999999999999997,1,1
76_430,0.5804411764705882,0.5927450980392157,0.5929411764705882,0.5033473389355743,0.920588235294117,1,1
76_431,0.6093119266055046,0.5945871559633028,0.589954128440367,0.5077653997378769,0.9110091743119263,1,1
76_432,0.5825,0.6084615384615385,0.5716666666666667,0.5093131868131868,0.9200854700854697,1,1
76_433,0.5986206896551723,0.6259482758620689,0.6010344827586207,0.5212315270935961,0.9137931034482757,1,1
76_434,0.5895833333333333,0.5846527777777778,0.6114583333333333,0.5142361111111113,0.908796296296296,1,1
76_435,0.5787046632124352,0.609119170984456,0.577979274611399,0.5073056994818652,0.905354058721934,1,1
76_436,0.6089272030651341,0.5885057471264368,0.5882758620689655,0.5050519978106184,0.9174968071519791,1,1
76_437,0.5751750972762646,0.5959533073929961,0.6049805447470816,0.5093162868260144,0.8993514915693901,1,1
76_438,0.5941111111111111,0.5870555555555556,0.5926111111111111,0.5097936507936508,0.917407407407407,1,1
76_439,0.6052542372881355,0.6010169491525423,0.5933333333333333,0.5137449556093626,0.908097928436911,1,1
76_440,0.603673469387755,0.5811564625850341,0.5830612244897959,0.5085811467444121,0.8997732426303852,1,1
76_441,0.5891304347826087,0.5967826086956521,0.6033043478260869,0.5084099378881988,0.9043478260869562,1,1
76_442,0.592,0.5968571428571429,0.5951428571428571,0.5102857142857149,0.911428571428571,1,1
76_443,0.5830088495575221,0.5813274336283185,0.5686725663716815,0.5043489254108724,0.9056047197640114,1,1
76_444,0.618125,0.5892857142857143,0.5991071428571428,0.5111352040816328,0.9041666666666666,1,1
76_445,0.6014912280701754,0.5714912280701755,0.6053508771929825,0.5054010025062659,0.9076023391812865,1,1
76_446,0.575,0.6091044776119403,0.5888805970149253,0.5086993603411509,0.8999999999999994,1,1
76_447,0.589609375,0.579296875,0.599375,0.5042299107142857,0.8953124999999995,1,1
76_448,0.5617948717948718,0.6,0.5964102564102565,0.5114468864468863,0.9008547008547003,1,1
76_449,0.5790566037735849,0.5664150943396227,0.6111320754716981,0.5152560646900266,0.9157232704402507,1,1
76_450,0.5711538461538461,0.5998717948717949,0.5941025641025641,0.5068498168498161,0.9068376068376065,1,1
76_451,0.5801785714285714,0.5862499999999999,0.6107142857142858,0.5027806122448982,0.914285714285714,1,1
76_452,0.5775757575757575,0.536969696969697,0.6203030303030302,0.5034199134199139,0.9131313131313121,1,1
76_453,0.5775,0.71,0.585,0.4578571428571425,0.9333333333333325,0,1
76_459,0.5711538461538461,0.61,0.5896153846153847,0.5128571428571435,0.9205128205128196,1,1
76_460,0.6102777777777777,0.6261111111111111,0.5894444444444444,0.5063492063492064,0.8999999999999994,1,1
76_461,0.5466666666666666,0.48333333333333334,0.45999999999999996,0.44190476190476335,0.9333333333333332,0,1
77_408,0.6127272727272727,0.5612121212121212,0.5760606060606062,0.4993939393939394,0.9010101010100999,0,1
77_409,0.5969565217391304,0.6009420289855073,0.6007971014492753,0.5052070393374741,0.9067632850241546,1,1
77_410,0.6034806629834254,0.6035359116022099,0.6028729281767956,0.5129202841357541,0.9130755064456719,1,1
77_411,0.589388379204893,0.613302752293578,0.576177370030581,0.509890782000874,0.9013251783893977,1,1
77_412,0.6167407407407408,0.6004074074074075,0.5912222222222222,0.5181534391534394,0.9064197530864192,1,1
77_413,0.5858620689655172,0.579698275862069,0.595,0.5078571428571427,0.9014367816091948,1,1
77_414,0.6034920634920635,0.5848809523809523,0.5992857142857143,0.5106972789115646,0.9095238095238092,1,1
77_415,0.5730150753768845,0.587286432160804,0.5965829145728643,0.5054702081837759,0.901172529313232,1,1
77_416,0.5842920353982302,0.5895132743362831,0.5859292035398229,0.5060872313527182,0.9244837758112092,1,1
77_417,0.5906530612244898,0.5915102040816326,0.596734693877551,0.5068629737609329,0.9031292517006796,1,1
77_418,0.5961666666666667,0.584125,0.6022083333333333,0.5043392857142858,0.9041666666666661,1,1
77_419,0.6097630331753554,0.5913744075829384,0.6007582938388626,0.5152809749492214,0.8985781990521324,1,1
77_420,0.6006274509803922,0.608,0.609921568627451,0.5114957983193276,0.9124183006535943,1,1
77_421,0.606215139442231,0.5935458167330677,0.5956972111553785,0.5102447353443371,0.9163346613545813,1,1
77_422,0.6011825192802057,0.5888174807197943,0.6122107969151671,0.5151450605949319,0.9105398457583543,1,1
77_423,0.5946857142857143,0.6061714285714286,0.5767714285714286,0.5096244897959182,0.9159999999999996,1,1
77_424,0.5934469696969696,0.5924242424242424,0.5948484848484848,0.5031114718614719,0.9053030303030298,1,1
77_425,0.5899022801302931,0.5951465798045603,0.5948208469055375,0.5111354118194512,0.8931596091205207,1,1
77_426,0.5955217391304348,0.5802173913043478,0.5961739130434783,0.5080869565217393,0.8997101449275358,1,1
77_427,0.602832618025751,0.5948068669527897,0.6067381974248928,0.5134825260576334,0.9041487839771094,1,1
77_428,0.5883673469387756,0.5805306122448979,0.6093469387755102,0.5087696793002916,0.8982312925170062,1,1
77_429,0.6005314009661836,0.5920772946859904,0.5942995169082126,0.5148516218081437,0.898872785829307,1,1
77_430,0.5833950617283951,0.6080864197530864,0.5779012345679012,0.5058289241622574,0.9041152263374479,1,1
77_431,0.5974857142857143,0.6001714285714286,0.5826857142857143,0.5107510204081634,0.8914285714285711,1,1
77_432,0.5859649122807017,0.592938596491228,0.5976315789473684,0.5132330827067672,0.9198830409356721,1,1
77_433,0.5747029702970298,0.589009900990099,0.6016336633663366,0.50538189533239,0.9023102310231017,1,1
77_434,0.6010857142857142,0.6144,0.6106285714285714,0.5161387755102039,0.9093333333333327,1,1
77_435,0.574186046511628,0.5725581395348838,0.584186046511628,0.5004318936877077,0.9058139534883713,1,1
77_436,0.6044206008583691,0.6117167381974249,0.6050643776824034,0.5173513182096876,0.8981402002861224,1,1
77_437,0.56916,0.58836,0.58592,0.5052742857142859,0.9002666666666661,1,1
77_438,0.6047169811320755,0.5922012578616352,0.569559748427673,0.5091464510332437,0.9056603773584898,1,1
77_439,0.5935042735042735,0.6016239316239316,0.5985897435897436,0.5101587301587301,0.9056980056980054,1,1
77_440,0.604,0.6064,0.6111428571428572,0.5126530612244897,0.9047619047619047,1,1
77_441,0.5899236641221374,0.6070229007633587,0.6093893129770992,0.514274809160305,0.9104325699745542,1,1
77_442,0.6087096774193548,0.5989247311827958,0.6175268817204301,0.5143010752688176,0.9189964157706092,1,1
77_443,0.612680412371134,0.5488659793814433,0.567319587628866,0.5089543446244477,0.9024054982817862,1,1
77_444,0.5507142857142857,0.5804761904761905,0.5736904761904762,0.4986734693877548,0.8738095238095227,0,1
77_445,0.6150684931506849,0.5954794520547945,0.5961643835616439,0.5187475538160474,0.9127853881278536,1,1
77_446,0.6157954545454545,0.6314772727272727,0.6193181818181818,0.5276623376623376,0.8901515151515146,1,1
77_447,0.607948717948718,0.6107692307692307,0.5661538461538461,0.5116483516483518,0.9034188034188031,1,1
77_448,0.6291666666666667,0.5948958333333333,0.5920833333333334,0.5116071428571434,0.9013888888888882,1,1
77_449,0.5827956989247313,0.5696774193548386,0.5987096774193549,0.5020276497695858,0.9060931899641571,1,1
77_450,0.5942268041237113,0.617319587628866,0.5688659793814433,0.5123416789396169,0.9182130584192436,1,1
77_451,0.5965,0.5957,0.5897,0.5040714285714291,0.8999999999999995,1,1
77_452,0.60203125,0.59234375,0.58796875,0.5049330357142855,0.9104166666666661,1,1
78_408,0.593,0.6305,0.5305,0.5063571428571425,0.8999999999999995,1,1
78_409,0.6135869565217391,0.5820652173913043,0.606304347826087,0.5153105590062114,0.9144927536231877,1,1
78_410,0.6083673469387755,0.5844897959183674,0.6201360544217687,0.5102429543245875,0.915646258503401,1,1
78_411,0.597717041800643,0.602636655948553,0.6085852090032154,0.5128479559026183,0.90096463022508,1,1
78_412,0.6116030534351146,0.5854961832061069,0.5928625954198474,0.5126553980370776,0.9081424936386762,1,1
78_413,0.5941089108910891,0.6221287128712871,0.5781683168316832,0.5133451202263084,0.9075907590759075,1,1
78_414,0.5957539682539682,0.5858333333333333,0.5769444444444444,0.5042630385487529,0.9142857142857141,1,1
78_415,0.6208636363636364,0.6076363636363636,0.5965454545454546,0.5181753246753247,0.8957575757575753,1,1
78_416,0.6065104166666667,0.6035416666666666,0.5980729166666666,0.5125892857142859,0.9197916666666662,1,1
78_417,0.5865833333333333,0.5879583333333334,0.5927916666666667,0.5104285714285715,0.9111111111111106,1,1
78_418,0.5927642276422764,0.5898373983739837,0.6063821138211382,0.5128222996515682,0.9094850948509479,1,1
78_419,0.5847549019607844,0.6030392156862745,0.5864705882352941,0.5092927170868344,0.9078431372549017,1,1
78_420,0.6113362068965518,0.5943534482758621,0.593103448275862,0.5139224137931034,0.9106321839080457,1,1
78_421,0.6010434782608696,0.6064347826086957,0.5781739130434782,0.5114844720496896,0.9023188405797099,1,1
78_422,0.5812144702842378,0.5772868217054263,0.5985788113695091,0.5111184939091916,0.9018087855297152,1,1
78_423,0.586742671009772,0.595114006514658,0.583941368078176,0.5076919497440671,0.9140065146579798,1,1
78_424,0.5971578947368421,0.5780350877192982,0.6006315789473684,0.5055338345864664,0.9038596491228067,1,1
78_425,0.5969161676646707,0.5954790419161676,0.5761976047904191,0.5074893071000853,0.9087824351297399,1,1
78_426,0.6082214765100671,0.583255033557047,0.5909060402684564,0.5120949185043145,0.905369127516778,1,1
78_427,0.6098969072164948,0.5781958762886598,0.5907731958762886,0.5114874815905748,0.9109965635738829,1,1
78_428,0.5882673267326732,0.5821782178217821,0.5973762376237624,0.5087977369165487,0.9072607260726069,1,1
78_429,0.6114883720930232,0.5998604651162791,0.6016279069767442,0.5156345514950166,0.9100775193798446,1,1
78_430,0.6011822660098523,0.6123152709359606,0.5722660098522168,0.5108444757213229,0.9192118226600983,1,1
78_431,0.6014383561643836,0.6232876712328768,0.5959589041095891,0.5161252446183955,0.8995433789954332,1,1
78_432,0.5911219512195123,0.5792195121951219,0.6041951219512195,0.5081881533101046,0.9043902439024385,1,1
78_433,0.6044444444444445,0.5840079365079365,0.5949206349206348,0.5092176870748298,0.907407407407407,1,1
78_434,0.609060773480663,0.6075138121546961,0.6095580110497237,0.5127229676400945,0.9068139963167581,1,1
78_435,0.5854802259887005,0.5950847457627119,0.5919774011299435,0.5075786924939468,0.910357815442561,1,1
78_436,0.61125,0.605241935483871,0.5836693548387096,0.5093721198156685,0.9053763440860212,1,1
78_437,0.597,0.6142083333333334,0.6017083333333333,0.5167916666666669,0.909444444444444,1,1
78_438,0.5889839572192513,0.586524064171123,0.5902673796791443,0.5081207028265852,0.9065953654188942,1,1
78_439,0.6090643274853802,0.604093567251462,0.5949707602339182,0.5148454469507101,0.8951267056530208,1,1
78_440,0.5820606060606061,0.6128484848484849,0.5888484848484848,0.5074805194805196,0.9058585858585855,1,1
78_441,0.6030612244897959,0.5678231292517006,0.5955102040816327,0.5042079689018463,0.8984126984126978,1,1
78_442,0.5901481481481482,0.638962962962963,0.594,0.5196613756613757,0.8977777777777773,1,1
78_443,0.5962411347517731,0.5856028368794326,0.5754609929078014,0.503819655521783,0.8978723404255313,1,1
78_444,0.5949044585987262,0.5953503184713376,0.5778343949044585,0.5076797088262058,0.9061571125265383,1,1
78_445,0.5929651162790698,0.5873837209302326,0.5880232558139535,0.509136212624585,0.8999999999999994,1,1
78_446,0.5947328244274809,0.610763358778626,0.614351145038168,0.513249727371865,0.9211195928753177,1,1
78_447,0.577032967032967,0.5548351648351648,0.5913186813186814,0.49130298273155465,0.8974358974358966,0,1
78_448,0.5747619047619048,0.6021428571428571,0.6016666666666667,0.5084693877551022,0.9158730158730154,1,1
78_449,0.6069767441860465,0.6176744186046511,0.5702325581395349,0.515282392026578,0.9255813953488368,1,1
78_450,0.5714492753623188,0.5745652173913044,0.5966666666666667,0.5021842650103517,0.9009661835748788,1,1
78_451,0.6118253968253968,0.5751587301587302,0.5951587301587301,0.512040816326531,0.9169312169312165,1,1
78_452,0.5881132075471699,0.589433962264151,0.5947169811320755,0.5100000000000005,0.937106918238994,1,1
78_453,0.6290909090909091,0.6145454545454546,0.6315151515151515,0.5176190476190473,0.9232323232323234,1,1
79_408,0.6103703703703703,0.5607407407407408,0.6474074074074074,0.5103703703703707,0.9111111111111104,1,1
79_409,0.6088311688311688,0.6097402597402598,0.5972727272727273,0.5140259740259736,0.8935064935064927,1,1
79_410,0.5796688741721855,0.5868874172185431,0.5887417218543046,0.5063008514664145,0.9183222958057389,1,1
79_411,0.5906792452830189,0.5747924528301886,0.5969811320754717,0.5115579514824795,0.9059119496855343,1,1
79_412,0.5958433734939759,0.5986746987951806,0.5871084337349397,0.5128399311531839,0.8959839357429714,1,1
79_413,0.5779207920792079,0.5909405940594059,0.594950495049505,0.5005586987270154,0.9148514851485148,1,1
79_414,0.606969696969697,0.5830735930735931,0.5892207792207793,0.5101731601731602,0.9059163059163055,1,1
79_415,0.605668202764977,0.5839170506912442,0.5873271889400922,0.515687952600395,0.9078341013824881,1,1
79_416,0.5951818181818181,0.5977727272727272,0.5837727272727273,0.507116883116883,0.9060606060606056,1,1
79_417,0.5968789808917198,0.5980891719745224,0.595095541401274,0.5127297543221112,0.9061571125265389,1,1
79_418,0.593320895522388,0.6073507462686567,0.5892537313432835,0.5064125799573559,0.9032338308457705,1,1
79_419,0.5903614457831325,0.5818875502008032,0.6057028112449799,0.5089787722317841,0.8931726907630517,1,1
79_420,0.6112707182320442,0.5742541436464088,0.5917127071823204,0.5122809786898185,0.9016574585635357,1,1
79_421,0.6075308641975309,0.5846090534979423,0.5985185185185186,0.5088124632569078,0.9042524005486965,1,1
79_422,0.5969142857142857,0.5858571428571429,0.6050285714285714,0.508408163265306,0.9001904761904757,1,1
79_423,0.5966580976863753,0.587763496143959,0.6036246786632391,0.5108152772677195,0.9043701799485858,1,1
79_424,0.615724907063197,0.6035315985130111,0.5948698884758364,0.5125385023898035,0.9083023543990081,1,1
79_425,0.5838793103448277,0.6118103448275862,0.5839655172413792,0.5114532019704437,0.9037356321839076,1,1
79_426,0.5643939393939394,0.5870707070707071,0.6144949494949495,0.5081313131313133,0.9043771043771041,1,1
79_427,0.5745882352941176,0.5747058823529412,0.5967058823529412,0.5050588235294119,0.913725490196078,1,1
79_428,0.5976377952755906,0.5927165354330709,0.5940551181102361,0.5099662542182226,0.9052493438320206,1,1
79_429,0.585,0.5614130434782608,0.591413043478261,0.5032763975155278,0.9152173913043474,1,1
79_430,0.6154263565891472,0.5945348837209302,0.6082558139534884,0.5183111849390921,0.9136950904392762,1,1
79_431,0.614622641509434,0.6042924528301887,0.5907075471698113,0.5140363881401618,0.9075471698113203,1,1
79_432,0.6249732620320856,0.6006951871657754,0.5914973262032086,0.5128724216959509,0.9069518716577537,1,1
79_433,0.6138532110091742,0.606834862385321,0.5944954128440366,0.5095871559633027,0.9061162079510701,1,1
79_434,0.5873755656108597,0.6065158371040723,0.6055656108597286,0.5102327084680028,0.9125188536953237,1,1
79_435,0.5937777777777777,0.5902222222222222,0.5965555555555555,0.5143412698412699,0.8955555555555549,1,1
79_436,0.6054954954954954,0.5981531531531531,0.6010360360360361,0.5082882882882883,0.9051051051051048,1,1
79_437,0.577940074906367,0.5923970037453183,0.5928464419475655,0.5056340288924557,0.9013732833957547,1,1
79_438,0.6005945945945946,0.5995135135135135,0.5911891891891892,0.5085791505791507,0.9113513513513508,1,1
79_439,0.6131132075471698,0.5730188679245283,0.6015566037735849,0.510599730458221,0.8996855345911944,1,1
79_440,0.5884126984126984,0.5843650793650793,0.6226190476190476,0.51030612244898,0.9058201058201057,1,1
79_441,0.5793684210526315,0.588421052631579,0.5972631578947368,0.5097142857142855,0.9129824561403505,1,1
79_442,0.5615929203539823,0.6077876106194691,0.6029203539823008,0.5118078381795189,0.8914454277286129,1,1
79_443,0.5946610169491525,0.5898305084745762,0.5835593220338983,0.5036682808716704,0.9067796610169482,1,1
79_444,0.6011650485436894,0.6035922330097088,0.5906796116504854,0.5119348127600553,0.9103559870550161,1,1
79_445,0.6125581395348837,0.5879844961240309,0.5853875968992248,0.5068272425249168,0.9095607235142115,1,1
79_446,0.5896103896103896,0.5948051948051948,0.6048701298701299,0.5098237476808907,0.91038961038961,1,1
79_447,0.6018987341772152,0.6120253164556962,0.5892405063291138,0.5118264014466547,0.8987341772151896,1,1
79_448,0.5490566037735849,0.6115094339622641,0.5841509433962264,0.497951482479784,0.9220125786163517,0,1
79_449,0.5574193548387097,0.6209677419354839,0.5329032258064516,0.5022580645161291,0.9010752688172039,1,1
79_450,0.6218446601941747,0.6230097087378641,0.5866990291262136,0.5164909847434118,0.9067961165048539,1,1
79_451,0.5993283582089552,0.5826865671641791,0.5827611940298508,0.5045842217484011,0.9044776119402977,1,1
79_452,0.5921495327102804,0.5893457943925234,0.582803738317757,0.5107476635514018,0.9059190031152644,1,1
79_453,0.5788333333333333,0.591,0.5954999999999999,0.49492857142857055,0.8999999999999997,0,1
80_408,0.5370967741935483,0.6090322580645161,0.5816129032258065,0.5026267281105997,0.9311827956989245,1,1
80_409,0.5793577981651375,0.6145871559633027,0.5885321100917432,0.5088990825688074,0.9082568807339448,1,1
80_410,0.5661194029850746,0.6064925373134328,0.5997761194029851,0.5151279317697227,0.9004975124378106,1,1
80_411,0.6015611814345991,0.5818565400843883,0.5851054852320675,0.5077275467148885,0.9097046413502108,1,1
80_412,0.5850403225806452,0.5880241935483872,0.613508064516129,0.5128513824884793,0.9086021505376339,1,1
80_413,0.6140963855421686,0.568714859437751,0.5877911646586346,0.5071371199082044,0.9108433734939754,1,1
80_414,0.5747445255474453,0.5944525547445255,0.6043430656934307,0.5075234619395204,0.9038929440389287,1,1
80_415,0.5993859649122807,0.6085087719298246,0.612719298245614,0.5170050125313285,0.9143274853801165,1,1
80_416,0.5905691056910569,0.6035365853658536,0.5876829268292683,0.5087108013937282,0.9078590785907857,1,1
80_417,0.5912797619047618,0.5868154761904761,0.612172619047619,0.5123767006802721,0.901785714285714,1,1
80_418,0.5895087719298245,0.6014736842105263,0.5851228070175438,0.5101253132832084,0.9064327485380113,1,1
80_419,0.6016279069767442,0.6099612403100776,0.5855813953488372,0.5097452934662238,0.9043927648578808,1,1
80_420,0.6043946188340807,0.5887892376681615,0.5911659192825113,0.5114349775784752,0.912107623318385,1,1
80_421,0.6108658008658009,0.5748484848484848,0.5996103896103896,0.5108905380333951,0.9041847041847039,1,1
80_422,0.610983606557377,0.5982786885245901,0.6056967213114753,0.5120491803278691,0.9109289617486337,1,1
80_423,0.5999242424242424,0.5843939393939394,0.5865530303030303,0.5112121212121213,0.9005050505050501,1,1
80_424,0.5883431952662722,0.5809171597633136,0.595828402366864,0.5089053254437871,0.9041420118343193,1,1
80_425,0.5918292682926829,0.5871951219512195,0.5938109756097562,0.5096036585365854,0.9016260162601623,1,1
80_426,0.5902857142857143,0.5887428571428571,0.5965714285714286,0.506326530612245,0.8895238095238089,1,1
80_427,0.601523178807947,0.6022516556291391,0.5934437086092715,0.5146641438032169,0.898013245033112,1,1
80_428,0.6101036269430051,0.6057512953367875,0.5821761658031088,0.5095114729829757,0.9005181347150254,1,1
80_429,0.5875739644970414,0.6181065088757396,0.5782840236686391,0.5043448858833476,0.9069033530571989,1,1
80_430,0.6079411764705882,0.6039411764705882,0.5986470588235294,0.5135714285714285,0.9086274509803919,1,1
80_431,0.585741935483871,0.5956129032258065,0.5868387096774194,0.5086820276497698,0.9066666666666663,1,1
80_432,0.6040314136125655,0.5912565445026178,0.602565445026178,0.5131039640987287,0.9026178010471199,1,1
80_433,0.5991747572815534,0.581990291262136,0.5949514563106796,0.5067891816920946,0.8983818770226532,1,1
80_434,0.5816017316017316,0.6089610389610389,0.5838095238095239,0.5116202844774275,0.9128427128427122,1,1
80_435,0.6000561797752809,0.5958988764044943,0.5926966292134831,0.502841091492777,0.8977528089887638,1,1
80_436,0.6137623762376238,0.582079207920792,0.6011386138613861,0.5149363507779351,0.8973597359735969,1,1
80_437,0.6141333333333333,0.5988,0.5705777777777777,0.5110349206349206,0.9060740740740735,1,1
80_438,0.5965853658536585,0.5938048780487805,0.6028292682926829,0.5131289198606269,0.9151219512195116,1,1
80_439,0.572512077294686,0.5996135265700483,0.5970531400966184,0.5097446514837817,0.9075684380032201,1,1
80_440,0.6041142857142857,0.6215428571428572,0.6104571428571428,0.521134693877551,0.9127619047619042,1,1
80_441,0.6033333333333333,0.5744047619047619,0.6073809523809525,0.5134013605442179,0.9023809523809524,1,1
80_442,0.5795588235294117,0.5790441176470589,0.5783088235294118,0.5000735294117649,0.9117647058823524,1,1
80_443,0.5816071428571429,0.5914285714285714,0.5949107142857143,0.5075892857142855,0.9071428571428568,1,1
80_444,0.5907920792079208,0.5848514851485148,0.6153465346534653,0.5088118811881189,0.8990099009900983,1,1
80_445,0.6050273224043716,0.5765573770491803,0.5977049180327869,0.5077595628415299,0.9114754098360649,1,1
80_446,0.586875,0.6196022727272728,0.6079545454545454,0.5149107142857139,0.9136363636363634,1,1
80_447,0.5812857142857143,0.5994285714285714,0.5762857142857143,0.5091836734693879,0.898095238095238,1,1
80_448,0.5802666666666667,0.5830666666666666,0.5554666666666667,0.4985333333333339,0.9039999999999999,0,1
80_449,0.5876923076923077,0.6004395604395605,0.5805494505494505,0.510784929356358,0.9076923076923074,1,1
80_450,0.598018018018018,0.5987387387387387,0.5787387387387387,0.513500643500644,0.8990990990990986,1,1
80_451,0.5838823529411765,0.5545882352941176,0.5902352941176471,0.5002689075630252,0.8980392156862743,1,1
80_452,0.5835199999999999,0.58192,0.5952799999999999,0.5097028571428568,0.9077333333333326,1,1
80_453,0.5885915492957746,0.592112676056338,0.5974647887323944,0.5013682092555334,0.9042253521126761,1,1
81_408,0.6045,0.6689999999999999,0.603,0.5147857142857155,0.9199999999999999,1,1
81_409,0.5953333333333333,0.5704,0.5953333333333333,0.504152380952381,0.8959999999999992,1,1
81_410,0.6016666666666667,0.5981159420289855,0.5705797101449275,0.5064389233954449,0.8942028985507242,1,1
81_411,0.5904850746268657,0.5863432835820895,0.5985074626865672,0.5086513859275055,0.8985074626865668,1,1
81_412,0.5972826086956522,0.5923369565217391,0.57875,0.5133540372670808,0.8909420289855067,1,1
81_413,0.6277702702702702,0.6102702702702704,0.5880405405405406,0.5260328185328179,0.9004504504504501,1,1
81_414,0.6226701570680628,0.5791623036649215,0.6047643979057592,0.5221989528795812,0.9029668411867361,1,1
81_415,0.5995785440613027,0.5649425287356321,0.5880842911877395,0.5065134099616858,0.9011494252873558,1,1
81_416,0.6031004366812228,0.578471615720524,0.6141484716157205,0.5106674984404241,0.9071324599708873,1,1
81_417,0.5836428571428571,0.5919285714285715,0.58925,0.5049336734693878,0.9066666666666664,1,1
81_418,0.5912015503875969,0.5936434108527132,0.6037209302325581,0.5054872646733111,0.9136950904392762,1,1
81_419,0.5969058295964126,0.5948878923766816,0.5980269058295965,0.5130557335041639,0.9067264573991027,1,1
81_420,0.6005045871559633,0.5894954128440366,0.5935779816513762,0.5043577981651376,0.9036697247706419,1,1
81_421,0.6013020833333333,0.5993229166666667,0.6108854166666666,0.5178497023809524,0.9062499999999994,1,1
81_422,0.6029136690647483,0.6079856115107914,0.591474820143885,0.5134172661870504,0.9083932853717023,1,1
81_423,0.6066176470588235,0.5960882352941176,0.6058529411764706,0.5120924369747897,0.9082352941176465,1,1
81_424,0.5772093023255814,0.5974418604651163,0.6018272425249169,0.5151162790697675,0.9049833887043185,1,1
81_425,0.5867792207792207,0.6026753246753247,0.6007532467532467,0.5090426716141001,0.9038961038961034,1,1
81_426,0.5961920529801324,0.6031788079470198,0.5996026490066225,0.5148533585619679,0.9015452538631339,1,1
81_427,0.5864502164502164,0.6021212121212122,0.6144588744588745,0.5120717377860236,0.9076479076479074,1,1
81_428,0.5831891891891892,0.6063243243243244,0.5981621621621621,0.5118069498069494,0.9027027027027026,1,1
81_429,0.6052808988764045,0.6114044943820225,0.5775842696629213,0.5110513643659713,0.9131086142322092,1,1
81_430,0.5835078534031414,0.5985340314136125,0.6031413612565445,0.5124158563949138,0.9148342059336818,1,1
81_431,0.5826086956521739,0.5764130434782608,0.5858695652173913,0.5033385093167703,0.9014492753623186,1,1
81_432,0.5684761904761905,0.6079047619047618,0.608,0.5120952380952382,0.9028571428571426,1,1
81_433,0.5988549618320611,0.5787786259541984,0.5870229007633588,0.5102726281352239,0.8910941475826964,1,1
81_434,0.5863870967741935,0.5900645161290322,0.5986451612903226,0.5103963133640556,0.9174193548387093,1,1
81_435,0.5951152073732718,0.5908294930875576,0.5832718894009217,0.5084726793943385,0.9069124423963126,1,1
81_436,0.6226050420168068,0.6007563025210083,0.60109243697479,0.5157863145258103,0.902240896358543,1,1
81_437,0.5979396984924623,0.6003517587939698,0.5948743718592965,0.5127638190954777,0.9041876046901168,1,1
81_438,0.6128313253012049,0.5927710843373495,0.6273493975903615,0.5133390705679863,0.8979919678714854,1,1
81_439,0.6008974358974359,0.5814102564102565,0.5886324786324787,0.502051282051282,0.9085470085470079,1,1
81_440,0.6106926406926406,0.6179653679653679,0.5882683982683982,0.513265306122449,0.9099567099567095,1,1
81_441,0.5894366197183099,0.5883802816901408,0.6038732394366197,0.5140241448692154,0.8915492957746473,1,1
81_442,0.5847321428571428,0.5896428571428572,0.6001785714285715,0.4997321428571433,0.9196428571428568,0,1
81_443,0.5745,0.581125,0.604875,0.4931607142857143,0.905,0,1
81_444,0.6184444444444445,0.5961111111111111,0.5944444444444444,0.5104761904761905,0.906666666666666,1,1
81_445,0.5952631578947368,0.6080701754385964,0.6007894736842104,0.5107644110275692,0.8988304093567248,1,1
81_446,0.6079333333333333,0.6025333333333333,0.5956666666666667,0.5157809523809521,0.9079999999999996,1,1
81_447,0.5996666666666667,0.6076190476190476,0.5682857142857143,0.505829931972789,0.8958730158730154,1,1
81_448,0.587,0.5637272727272727,0.6110909090909091,0.5004545454545456,0.9060606060606059,1,1
81_449,0.6246,0.584,0.6076,0.5118285714285706,0.8959999999999998,1,1
81_450,0.5617647058823529,0.6013235294117647,0.6092647058823529,0.5086134453781506,0.9019607843137253,1,1
81_451,0.592109375,0.5984375,0.6109375,0.5053236607142859,0.9062499999999998,1,1
81_452,0.60825,0.6075,0.5896666666666667,0.5156904761904759,0.8961111111111109,1,1
81_453,0.6039130434782609,0.5467391304347826,0.59,0.4940993788819872,0.9130434782608686,0,1
81_454,0.5988888888888888,0.633888888888889,0.63,0.5325396825396833,0.8888888888888878,1,1
82_408,0.5927586206896552,0.5527586206896552,0.613448275862069,0.5079310344827576,0.9057471264367817,1,1
82_409,0.5809090909090909,0.6118181818181818,0.6236363636363635,0.5195584415584412,0.9054545454545453,1,1
