scan_id,created_at,latitude,longitude,geopixel,scanned_device_id,name,type,model,os_version,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,osi_model_layer4_security_posture_assessment,osi_model_layer5_security_posture_assessment,osi_model_layer6_security_posture_assessment,osi_model_layer7_security_posture_assessment,cve_css_total_score,os_os_security_assessment,os_mta_security_assessment,os_web_server_security_assessment,gdpr_processing_probability,gdpr_profiling_probability,ec_council_attack_phase_detected_reconnaissance,ec_council_attack_phase_detected_scanning,ia_confidentiality_assessment,ia_authenticity_assessment,ia_integrity_assessment,ia_availability_assessment,device_total_security_score
437370,1696272986,50.78,18.705,94_424,1359086,"generic ",kamera,,,0.59,0.37,0.88,0.54,0.59,0.55,0.38,5.0285714285714,1,,0.66666666666667,1,1,,,,,,,0.7687037037037
437369,1697402741,52.7,18.577,93_440,1359084,"vivo X60 Pro",smartphone,"X60 Pro",android-8.0.0_r2,0.46,0.61,0.85,0.3,0.34,0.5,0.34,4.3714285714286,0.73333333333333,,1,1,1,,,,,,,0.67407407407407
437368,1695439326,49.03,23.713,119_409,1359082,"Blackberry Keyone",smartphone,Keyone,android-9.0.0_r17,0.83,0.49,0.35,0.75,0.44,0.81,0.83,5.2428571428571,0.8,,1,1,1,,,,,,,0.73444444444444
437368,1695439326,49.03,23.713,119_409,1359083,"generic ",klimatyzator,,,0.52,0.61,0.33,0.75,0.66,0.54,0.58,4.8714285714286,1,,0.93333333333333,1,1,,,1,,,,0.79074074074074
437367,1696053406,50.05,20.653,104_418,1359080,"Huawei P40",smartphone,P40,android-6.0.0_r0,0.53,0.56,0.37,0.89,0.35,0.78,0.31,4.9714285714286,0.86666666666667,,1,1,1,,,,,,,0.74925925925926
437367,1696053406,50.05,20.653,104_418,1359081,"Hikvision DS-2CD2087G2",kamera,DS-2CD2087G2,,0.54,0.36,0.88,0.47,0.73,0.86,0.56,5.4857142857143,1,,0.86666666666667,1,1,,,1,,,,0.80259259259259
437366,1698267349,53.23,20.234,102_444,1359078,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-7.0.0_r15,0.87,0.46,0.8,0.42,0.88,0.71,0.44,5.9142857142857,1,,1,1,1,,,1,,,,0.83222222222222
437366,1698267349,53.23,20.234,102_444,1359079,"generic ",smart,,,0.78,0.49,0.62,0.64,0.75,0.61,0.75,5.5571428571429,1,,0.2,1,1,,,,,,,0.775
437365,1697998496,50.9,18.184,91_425,1359076,"Huawei Mate",smartphone,Mate,android-9.0.0_r20,0.5,0.8,0.57,0.75,0.59,0.48,0.59,5.2714285714286,0.73333333333333,,1,1,1,,,1,,,,0.6912962962963
437365,1697998496,50.9,18.184,91_425,1359077,"Apple iPhone 12 Pro Max",smartphone,"iPhone 12 Pro Max",android-5.1.0_r35,0.7,0.88,0.51,0.46,0.7,0.4,0.86,5.2142857142857,0.93333333333333,,0.53333333333333,1,1,,,,,,,0.74592592592593
437364,1695914303,53.7,17.82,90_448,1359074,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-7.1.0_r5,0.6,0.69,0.44,0.48,0.7,0.77,0.52,5.2571428571429,0.93333333333333,,1,1,1,,,,,,,0.7862962962963
437364,1695914303,53.7,17.82,90_448,1359075,,,,,0.58,0.61,0.38,0.4,0.74,0.43,0.54,4.4857142857143,1,,1,1,1,,,1,,,,0.76388888888889
437363,1697457192,52.24,23.92,120_436,1359073,"Huawei P40",smartphone,P40,android-4.0.0_r12,0.41,0.39,0.45,0.39,0.62,0.58,0.54,4.0571428571429,1,,1,1,1,,,,,,,0.74888888888889
437362,1697006654,50.72,15.845,80_423,1359071,"LG G5",smartphone,G5,android-7.3.17_r31,0.75,0.4,0.43,0.53,0.3,0.74,0.76,4.5,0.8,,1,1,1,,,,,,,0.69777777777778
437362,1697006654,50.72,15.845,80_423,1359072,generic,storage,,,0.67,0.77,0.79,0.51,0.85,0.75,0.54,6.2,1,,0.2,1,1,,,,,,,0.79944444444444
437361,1695848790,53.38,14.461,73_445,1359069,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-6.0.7_r9,0.41,0.85,0.52,0.6,0.85,0.55,0.76,5.4,0.73333333333333,,1,0.55555555555556,0.53333333333333,,,,,,,0.7012962962963
437361,1695848790,53.38,14.461,73_445,1359070,"TP-Link SG3210XHP",switch,SG3210XHP,,0.72,0.43,0.58,0.88,0.89,0.79,0.36,6.1285714285714,1,,1,0.44444444444444,0.66666666666667,,,,,,,0.83555555555556
437360,1698582516,53.02,18.178,91_442,1359068,"Blackberry Aurora",smartphone,Aurora,android-11.0.0_r0,0.57,0.64,0.31,0.4,0.82,0.35,0.87,4.4142857142857,0.86666666666667,,1,1,1,,,,,,,0.71037037037037
437359,1698517727,51.17,14.534,73_427,1359067,"Motorola Z2 Play",smartphone,"Z2 Play",android-11.0.0_r15,0.77,0.69,0.64,0.62,0.32,0.44,0.87,4.9714285714286,0.8,,1,1,1,,,,,,,0.71
437358,1696642546,49.55,16.069,81_413,1359066,"Razer Phone 2",smartphone,"Phone 2",android-10.0.0_r10,0.8,0.33,0.48,0.33,0.62,0.8,0.88,4.8,1,,1,0.11111111111111,0.33333333333333,,,0.87878787878788,,,,0.77888888888889
437357,1698501852,49.54,16.621,84_413,1359065,"HTC Evo",smartphone,Evo,android-5.0.0_r39,0.36,0.85,0.46,0.68,0.84,0.41,0.83,5.1428571428571,0.8,,1,1,1,,,1,,,,0.71833333333333
437356,1698179767,52.12,17.599,88_435,1359064,"vivo X60 Pro",smartphone,"X60 Pro",android-4.0.0_r9,0.51,0.48,0.56,0.76,0.89,0.8,0.79,5.7142857142857,0.93333333333333,,1,1,1,,,,,,,0.79018518518519
437355,1698464845,53.39,20.068,101_445,1359062,"Huawei Mate",smartphone,Mate,android-6.0.5_r21,0.75,0.59,0.84,0.72,0.6,0.41,0.33,5.5857142857143,0.93333333333333,,1,1,1,,,,,,,0.79962962962963
437355,1698464845,53.39,20.068,101_445,1359063,"generic ",PC,,,0.67,0.39,0.73,0.32,0.32,0.42,0.6,4.0714285714286,1,,0.53333333333333,1,1,,,,,,,0.73740740740741
437354,1697853426,52.73,16.615,84_440,1359060,"Blackberry Aurora",smartphone,Aurora,android-9.2.10_r26,0.39,0.58,0.79,0.84,0.31,0.74,0.85,5.2142857142857,0.86666666666667,,1,1,1,,,,,,,0.75481481481481
437354,1697853426,52.73,16.615,84_440,1359061,,,,,0.32,0.69,0.55,0.86,0.32,0.83,0.87,5.1,1,,1,1,1,,,1,,,,0.78888888888889
437353,1695662110,54.05,15.288,77_451,1359059,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-9.0.0_r4,0.76,0.54,0.55,0.63,0.74,0.33,0.83,5.0714285714286,0.73333333333333,,1,1,1,,,1,,,,0.69018518518519
437352,1696745478,49.66,19.34,97_414,1359058,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-8.0.0_r24,0.58,0.33,0.59,0.55,0.64,0.84,0.35,5.0428571428571,0.93333333333333,,1,0.33333333333333,0.86666666666667,,,,,,,0.76962962962963
437351,1698059129,54.57,18.648,94_455,1359057,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-11.0.17_r24,0.71,0.55,0.42,0.66,0.44,0.45,0.85,4.6142857142857,1,,1,1,1,,,,,,,0.78666666666667
437350,1699130568,51.99,17.674,89_434,1359055,"LG G5",smartphone,G5,android-9.0.0_r11,0.53,0.51,0.89,0.69,0.66,0.73,0.44,5.7285714285714,1,,1,1,1,,,,,,,0.82444444444444
437350,1699130568,51.99,17.674,89_434,1359056,"generic ",iot,,,0.33,0.35,0.76,0.43,0.44,0.49,0.82,4,1,,1,1,1,,,,,,,0.74555555555556
437349,1697443761,51.84,13.844,70_433,1359054,"Motorola Moto G7",smartphone,"Moto G7",android-4.1.0_r6,0.82,0.79,0.65,0.52,0.61,0.89,0.66,6.1142857142857,0.73333333333333,,1,1,1,,,,,,,0.73518518518519
437348,1696389657,53.5,17.417,88_446,1359052,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-4.0.0_r39,0.89,0.71,0.71,0.62,0.34,0.44,0.46,5.3,1,,1,1,1,,,,,,,0.80611111111111
437348,1696389657,53.5,17.417,88_446,1359053,"generic ",watch,,,0.78,0.34,0.62,0.54,0.39,0.81,0.77,4.9714285714286,1,,1,1,1,,,,,,,0.78333333333333
437347,1696864695,54.58,20.422,103_455,1359050,"Blackberry Aurora",smartphone,Aurora,android-9.0.0_r35,0.71,0.34,0.72,0.44,0.39,0.36,0.55,4.2285714285714,1,,1,0.77777777777778,0.86666666666667,,,,,,,0.76388888888889
437347,1696864695,54.58,20.422,103_455,1359051,"LG OLED55C11LB",tv,OLED55C11LB,,0.85,0.7,0.3,0.4,0.59,0.44,0.75,4.6857142857143,1,,0.26666666666667,0,0.13333333333333,,,,,,,0.74759259259259
437346,1699233315,52.68,13.961,70_439,1359048,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-7.0.0_r2,0.56,0.48,0.62,0.64,0.72,0.72,0.54,5.3428571428571,0.93333333333333,,1,1,1,,,,,,,0.78185185185185
437346,1699233315,52.68,13.961,70_439,1359049,"LG LGS12ET",klimatyzator,LGS12ET,,0.4,0.7,0.51,0.82,0.85,0.6,0.37,5.5428571428571,1,,0.8,1,1,,,,,,,0.81444444444444
437345,1697652030,50.67,16.669,84_423,1359047,"Nokia 5",smartphone,5,android-9.2.0_r20,0.67,0.89,0.68,0.88,0.65,0.61,0.43,6.2571428571429,0.93333333333333,,1,1,1,,,,,,,0.81018518518519
437344,1696806938,53.66,21.259,107_448,1359045,"Blackberry Aurora",smartphone,Aurora,android-11.0.0_r21,0.54,0.8,0.43,0.86,0.78,0.84,0.87,6.0714285714286,0.8,,1,0,0,,,,,,,0.76555555555556
437344,1696806938,53.66,21.259,107_448,1359046,,,,,0.38,0.44,0.61,0.61,0.69,0.86,0.59,5.1285714285714,1,,1,0,0,,,0.36363636363636,,,,0.80833333333333
437343,1696908427,52.17,21.812,110_435,1359043,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-5.0.0_r19,0.42,0.32,0.45,0.66,0.7,0.45,0.68,4.2857142857143,1,,1,0.55555555555556,0.73333333333333,,,0.90909090909091,,,,0.76222222222222
437343,1696908427,52.17,21.812,110_435,1359044,"generic ",band,,,0.72,0.86,0.68,0.7,0.88,0.75,0.56,6.5571428571429,1,,0.86666666666667,0.66666666666667,0.73333333333333,,,,,,,0.82388888888889
437342,1696210018,49.8,15.844,80_415,1359042,"HTC U Ultra",smartphone,"U Ultra",android-8.3.0_r32,0.49,0.85,0.35,0.43,0.5,0.56,0.63,4.5428571428571,0.93333333333333,,1,1,1,,,1,,,,0.75351851851852
437341,1698303532,52.06,14.785,74_434,1359041,"Lenovo K8",smartphone,K8,android-5.0.0_r18,0.31,0.56,0.71,0.64,0.69,0.62,0.63,5.0428571428571,0.93333333333333,,1,1,1,,,1,,,,0.76962962962963
437340,1695372196,51.65,17.405,88_431,1359040,"LG Q8",smartphone,Q8,android-8.0.0_r15,0.84,0.89,0.82,0.67,0.5,0.49,0.66,6.0142857142857,0.73333333333333,,1,1,1,,,,,,,0.72796296296296
437339,1698958625,50.15,17.072,86_418,1359039,"HTC Evo",smartphone,Evo,android-6.0.0_r27,0.54,0.53,0.88,0.88,0.76,0.53,0.88,5.8857142857143,0.86666666666667,,1,1,1,,,1,,,,0.78425925925926
437338,1695686058,54.11,18.633,94_451,1359037,"Samsung Galaxy S20 Ultra",smartphone,"Galaxy S20 Ultra",android-10.0.0_r5,0.46,0.36,0.47,0.83,0.41,0.33,0.47,4.0857142857143,0.86666666666667,,1,1,1,,,,,,,0.71537037037037
437338,1695686058,54.11,18.633,94_451,1359038,"generic ",watch,,,0.54,0.65,0.34,0.47,0.51,0.37,0.63,4.1142857142857,1,,0.86666666666667,1,1,,,1,,,,0.74481481481481
437337,1695398028,53.48,21.161,106_446,1359035,"Razer Phone 2",smartphone,"Phone 2",android-5.0.0_r27,0.75,0.43,0.86,0.71,0.38,0.76,0.44,5.5571428571429,0.8,,1,1,1,,,,,,,0.73444444444444
437337,1695398028,53.48,21.161,106_446,1359036,"iRobot Roomba i3 i3158",odkurzacz,"Roomba i3 i3158",,0.76,0.46,0.43,0.49,0.72,0.62,0.37,4.9714285714286,1,,1,1,1,,,1,,,,0.79333333333333
437336,1697292776,54.99,22.988,115_459,1359033,"Motorola G5S",smartphone,G5S,android-4.0.0_r6,0.84,0.59,0.65,0.61,0.3,0.37,0.85,4.8,0.8,,1,0.77777777777778,1,,,0.93939393939394,,,,0.70166666666667
437336,1697292776,54.99,22.988,115_459,1359034,"Viessmann VITOCLIMA 200-S",klimatyzator,"VITOCLIMA 200-S",,0.82,0.56,0.52,0.72,0.62,0.42,0.5,5.2285714285714,1,,1,1,1,,,1,,,,0.79944444444444
437335,1695463236,51.11,18.794,94_426,1359031,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-6.0.10_r30,0.86,0.82,0.86,0.59,0.71,0.54,0.84,6.2571428571429,0.93333333333333,,1,0,0,,,,,,,0.82574074074074
437335,1695463236,51.11,18.794,94_426,1359032,"iRobot Roomba i7 i7150",odkurzacz,"Roomba i7 i7150",,0.41,0.47,0.82,0.37,0.5,0.89,0.54,4.9428571428571,1,,1,0.11111111111111,0.2,,,,,,,0.79333333333333
437334,1697725831,54.81,21.811,110_457,1359030,"Huawei P40",smartphone,P40,android-6.0.2_r28,0.81,0.48,0.41,0.58,0.52,0.47,0.67,4.6714285714286,1,,1,1,1,,,,,,,0.77166666666667
437333,1698332531,50.69,21.685,109_423,1359029,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-4.0.0_r32,0.34,0.74,0.47,0.75,0.62,0.59,0.6,5.0142857142857,0.8,,1,0.66666666666667,0.53333333333333,,,,,,,0.71277777777778
437332,1697445076,53.2,18.198,91_444,1359028,"HTC U11",smartphone,U11,android-10.0.0_r20,0.35,0.76,0.84,0.54,0.76,0.74,0.46,5.7,0.73333333333333,,1,0.77777777777778,0.93333333333333,,,,,,,0.71851851851852
437331,1698873921,49.78,23.223,117_415,1359027,"Razer Phone 2",smartphone,"Phone 2",android-8.1.0_r37,0.4,0.48,0.34,0.48,0.67,0.33,0.85,3.8571428571429,0.73333333333333,,1,1,1,,,,,,,0.64574074074074
437330,1696126536,51.59,23.155,116_430,1359026,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-6.0.0_r11,0.47,0.47,0.7,0.89,0.39,0.56,0.84,4.9714285714286,0.93333333333333,,1,0,0.8,,,,,,,0.76685185185185
437329,1697626245,53.94,18.817,95_450,1359024,"Nokia 5",smartphone,5,android-6.0.0_r25,0.8,0.61,0.73,0.62,0.48,0.76,0.35,5.7142857142857,0.86666666666667,,1,0.88888888888889,0.8,,,,,,,0.77259259259259
437329,1697626245,53.94,18.817,95_450,1359025,"Edimax Webcam",kamera,Webcam,,0.6,0.35,0.51,0.51,0.41,0.39,0.74,3.9571428571429,1,,0.2,0.11111111111111,1,,,,,,,0.71055555555556
437328,1697169551,53.07,13.99,70_443,1359022,"Blackberry Keyone",smartphone,Keyone,android-10.2.0_r17,0.43,0.5,0.59,0.64,0.39,0.89,0.54,4.9142857142857,0.93333333333333,,1,1,1,,,1,,,,0.75518518518519
437328,1697169551,53.07,13.99,70_443,1359023,"Apple iPhone 7",smartphone,"iPhone 7",android-4.0.0_r30,0.54,0.68,0.85,0.56,0.64,0.65,0.54,5.6,0.8,,1,1,1,,,,,,,0.74222222222222
437327,1697454449,54.28,18.477,93_453,1359021,"Huawei Mate",smartphone,Mate,android-5.0.0_r37,0.8,0.53,0.37,0.64,0.82,0.8,0.71,5.6571428571429,0.93333333333333,,1,1,1,,,1,,,,0.79296296296296
437326,1698569063,51.93,16.574,83_433,1359019,"LG V40 ThinQ",smartphone,"V40 ThinQ",android-10.0.0_r13,0.68,0.65,0.39,0.36,0.42,0.45,0.46,4.2142857142857,0.86666666666667,,1,1,1,,,1,,,,0.71259259259259
437326,1698569063,51.93,16.574,83_433,1359020,"generic ",watch,,,0.72,0.55,0.63,0.88,0.68,0.5,0.55,5.6571428571429,1,,0.86666666666667,1,1,,,,,,,0.81203703703704
437325,1698448723,50.68,15.283,77_423,1359017,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-8.3.0_r30,0.39,0.41,0.48,0.57,0.59,0.67,0.33,4.4428571428571,0.86666666666667,,1,1,1,,,,,,,0.71481481481481
437325,1698448723,50.68,15.283,77_423,1359018,"generic ",watch,,,0.67,0.79,0.37,0.35,0.42,0.71,0.42,4.7285714285714,1,,0,1,1,,,,,,,0.69685185185185
437324,1696672951,51.75,16.593,83_432,1359016,"HTC U11",smartphone,U11,android-6.0.0_r1,0.5,0.39,0.74,0.82,0.46,0.88,0.43,5.4142857142857,0.93333333333333,,1,1,1,,,,,,,0.78185185185185
437323,1696663844,52.53,23.614,119_438,1359015,"Nokia 5",smartphone,5,android-10.3.0_r27,0.45,0.47,0.58,0.31,0.87,0.87,0.77,5.0714285714286,0.8,,1,1,1,,,1,,,,0.71944444444444
437322,1699013781,51.95,14.585,73_433,1359013,"Motorola Moto G7",smartphone,"Moto G7",android-6.0.0_r28,0.75,0.41,0.58,0.43,0.42,0.51,0.69,4.4285714285714,0.93333333333333,,1,0,0.73333333333333,,,,,,,0.7412962962963
437322,1699013781,51.95,14.585,73_433,1359014,generic,smartphone,,android-8.2.0_r2,0.78,0.88,0.69,0.36,0.7,0.73,0.63,5.9142857142857,0.86666666666667,,1,0,0.13333333333333,,,,,,,0.78925925925926
437321,1696086251,50.87,15.426,78_424,1359012,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-8.0.0_r12,0.81,0.49,0.78,0.7,0.46,0.49,0.48,5.3285714285714,0.86666666666667,,1,1,1,,,,,,,0.75981481481481
437320,1696049263,49.08,15.359,77_409,1359011,"Huawei P40",smartphone,P40,android-7.0.0_r2,0.77,0.48,0.56,0.68,0.84,0.37,0.64,5.2857142857143,0.8,,1,1,1,,,,,,,0.73055555555556
437319,1698322133,54.18,17.624,89_452,1359010,"Huawei P40",smartphone,P40,android-10.0.3_r1,0.62,0.5,0.56,0.89,0.86,0.51,0.81,5.6285714285714,1,,1,1,1,,,,,,,0.815
437318,1696002380,50.69,16.534,83_423,1359008,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-9.2.17_r25,0.82,0.74,0.46,0.54,0.51,0.86,0.54,5.6142857142857,0.73333333333333,,1,1,0.66666666666667,,,1,,,,0.7112962962963
437318,1696002380,50.69,16.534,83_423,1359009,"Tuya GF",iot,GF,,0.65,0.39,0.72,0.37,0.7,0.34,0.33,4.5285714285714,1,,0.8,1,0.66666666666667,,,0.87878787878788,,,,0.77111111111111
437317,1695845152,50.17,17.295,87_419,1359006,"vivo X60 Pro",smartphone,"X60 Pro",android-10.0.0_r5,0.52,0.5,0.87,0.81,0.77,0.84,0.61,6.1571428571429,0.73333333333333,,1,0.66666666666667,0.4,,,,,,,0.73407407407407
437317,1695845152,50.17,17.295,87_419,1359007,generic,smartphone,,android-6.0.0_r8,0.4,0.62,0.57,0.52,0.5,0.5,0.73,4.4428571428571,0.73333333333333,,0.13333333333333,0.88888888888889,1,,,,,,,0.6237037037037
437316,1697724503,49.19,20.272,102_410,1359005,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-8.0.0_r10,0.34,0.74,0.85,0.81,0.46,0.37,0.7,5.1,0.8,,1,1,1,,,,,,,0.72
437315,1697722995,49.83,15.868,80_416,1359004,"Blackberry Aurora",smartphone,Aurora,android-5.0.0_r25,0.62,0.59,0.88,0.65,0.54,0.7,0.89,5.6857142857143,0.73333333333333,,1,0,0.066666666666667,,,0.66666666666667,,,,0.71685185185185
437314,1695996091,53.83,23.831,120_449,1359003,"Huawei P40",smartphone,P40,android-7.0.0_r33,0.66,0.52,0.51,0.61,0.77,0.6,0.36,5.2428571428571,0.86666666666667,,1,1,1,,,,,,,0.74259259259259
437313,1697059715,50.18,20.179,101_419,1359001,"Motorola G5S",smartphone,G5S,android-10.0.10_r17,0.68,0.76,0.36,0.86,0.71,0.61,0.36,5.6857142857143,0.8,,1,1,1,,,,,,,0.75055555555556
437313,1697059715,50.18,20.179,101_419,1359002,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-8.0.0_r15,0.85,0.6,0.31,0.53,0.66,0.44,0.8,4.8428571428571,0.93333333333333,,1,1,1,,,1,,,,0.7287037037037
437312,1697545186,51.48,20.077,101_429,1359000,"HTC U11",smartphone,U11,android-10.0.0_r25,0.88,0.78,0.73,0.56,0.56,0.78,0.33,6.1285714285714,0.86666666666667,,1,1,1,,,,,,,0.7937037037037
437311,1696919880,52.06,18.064,91_434,1358998,"Huawei Mate",smartphone,Mate,android-10.0.0_r30,0.8,0.89,0.5,0.57,0.44,0.6,0.76,5.4285714285714,0.8,,1,0.77777777777778,0.93333333333333,,,,,,,0.73611111111111
437311,1696919880,52.06,18.064,91_434,1358999,"Gembird WIFI Repeater WNPRP30003BK",ap,"WIFI Repeater WNPRP30003BK",,0.74,0.88,0.56,0.35,0.81,0.58,0.71,5.6,1,,0.93333333333333,1,0.86666666666667,,,1,,,,0.81851851851852
437310,1698420113,49.43,18.189,91_412,1358997,"LG V40 ThinQ",smartphone,"V40 ThinQ",android-8.0.0_r21,0.37,0.51,0.75,0.63,0.67,0.57,0.43,5,1,,1,0.88888888888889,0.73333333333333,,,0.90909090909091,,,,0.80055555555556
437309,1696037474,51.2,23.605,119_427,1358996,"Motorola G5S",smartphone,G5S,android-6.3.0_r21,0.45,0.56,0.64,0.44,0.62,0.59,0.77,4.7142857142857,0.86666666666667,,1,1,1,,,,,,,0.72259259259259
437308,1697051189,52.76,16.603,84_440,1358995,"Nokia 3",smartphone,3,android-9.0.0_r3,0.46,0.44,0.63,0.71,0.45,0.3,0.76,4.2714285714286,1,,1,0,0.46666666666667,,,,,,,0.76333333333333
437307,1697015986,51.22,19.056,96_427,1358994,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-5.0.0_r15,0.86,0.31,0.8,0.46,0.79,0.72,0.57,5.6285714285714,0.86666666666667,,1,1,1,,,,,,,0.77703703703704
437306,1696888344,53.48,22.236,112_446,1358992,"LG G6",smartphone,G6,android-9.0.0_r39,0.41,0.37,0.49,0.35,0.35,0.72,0.69,3.8428571428571,0.73333333333333,,1,1,1,,,1,,,,0.65574074074074
437306,1696888344,53.48,22.236,112_446,1358993,"Apple MacBookPro",PC,MacBookPro,12,0.38,0.4,0.88,0.66,0.76,0.36,0.55,4.9142857142857,1,,1,1,1,,,,,,,0.79388888888889
437305,1696773658,53.04,14.397,72_442,1358990,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-10.1.0_r32,0.84,0.53,0.33,0.63,0.64,0.63,0.51,5.1428571428571,0.86666666666667,,1,1,1,,,1,,,,0.75703703703704
437305,1696773658,53.04,14.397,72_442,1358991,"generic ",ap,,,0.54,0.36,0.65,0.87,0.85,0.68,0.76,5.6428571428571,1,,0.86666666666667,1,1,,,1,,,,0.80648148148148
437304,1699315292,50.55,14.474,73_422,1358988,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-7.0.0_r4,0.87,0.42,0.31,0.82,0.31,0.63,0.47,4.8,0.93333333333333,,1,1,1,,,,,,,0.75685185185185
437304,1699315292,50.55,14.474,73_422,1358989,,,,,0.78,0.58,0.87,0.43,0.57,0.7,0.4,5.6142857142857,1,,1,1,1,,,1,,,,0.81166666666667
437303,1695911293,54.15,18.99,95_452,1358986,"LG G5",smartphone,G5,android-4.0.0_r18,0.57,0.63,0.5,0.87,0.65,0.69,0.87,5.5857142857143,0.8,,1,1,1,,,,,,,0.74
437303,1695911293,54.15,18.99,95_452,1358987,"generic ",smart,,,0.66,0.86,0.89,0.49,0.39,0.34,0.67,5.1857142857143,1,,1,1,1,,,1,,,,0.80833333333333
437302,1696055263,51.83,23.385,117_432,1358985,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-11.0.0_r11,0.42,0.35,0.66,0.88,0.35,0.39,0.65,4.3571428571429,0.86666666666667,,1,1,1,,,,,,,0.72259259259259
437301,1696831788,54.37,23.293,117_454,1358983,"Blackberry Keyone",smartphone,Keyone,android-8.3.0_r39,0.64,0.31,0.89,0.39,0.34,0.3,0.33,4.1,1,,1,0,0.8,,,0.63636363636364,,,,0.76888888888889
437301,1696831788,54.37,23.293,117_454,1358984,"generic ",tv,,,0.35,0.48,0.89,0.7,0.52,0.41,0.82,4.7857142857143,1,,0.73333333333333,0.22222222222222,0.8,,,,,,,0.735
437300,1695952470,54.04,15.681,79_451,1358982,"LG Q8",smartphone,Q8,android-9.0.0_r8,0.61,0.51,0.45,0.3,0.39,0.66,0.37,4.1714285714286,0.8,,1,1,1,,,,,,,0.68555555555556
437299,1696041092,49.09,19.846,100_410,1358981,"Motorola Z2 Play",smartphone,"Z2 Play",android-6.1.0_r19,0.78,0.57,0.55,0.43,0.73,0.68,0.39,5.3428571428571,1,,1,0.66666666666667,0.93333333333333,,,,,,,0.80388888888889
437298,1697411047,53.86,22.015,111_449,1358980,"HTC U11",smartphone,U11,android-7.0.0_r39,0.35,0.48,0.5,0.48,0.86,0.83,0.53,5,0.8,,1,0.77777777777778,1,,,,,,,0.70888888888889
437297,1698555512,51.17,14.135,71_427,1358979,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-9.0.0_r0,0.47,0.67,0.45,0.89,0.52,0.49,0.65,4.9857142857143,0.93333333333333,,1,1,1,,,,,,,0.77407407407407
437296,1696638144,50.02,23.418,118_417,1358978,"Lenovo K8",smartphone,K8,android-8.0.18_r13,0.46,0.51,0.71,0.79,0.89,0.8,0.46,5.9428571428571,0.8,,1,1,1,,,,,,,0.76444444444444
437295,1697865393,50.85,22.407,113_424,1358977,"LG G5",smartphone,G5,android-5.0.0_r11,0.38,0.82,0.63,0.79,0.75,0.48,0.64,5.5,0.8,,1,0.77777777777778,0.8,,,,,,,0.74055555555556
437294,1698807871,52.62,14.94,75_439,1358976,"Blackberry Aurora",smartphone,Aurora,android-6.0.0_r18,0.59,0.31,0.45,0.65,0.74,0.43,0.57,4.5285714285714,0.86666666666667,,1,1,1,,,,,,,0.7187037037037
437293,1698149042,54.69,21.574,108_456,1358974,"Lenovo K8",smartphone,K8,android-5.3.9_r31,0.73,0.52,0.76,0.71,0.43,0.81,0.59,5.6571428571429,0.8,,1,0.22222222222222,1,,,,,,,0.73666666666667
437293,1698149042,54.69,21.574,108_456,1358975,"generic ",watch,,,0.75,0.6,0.67,0.8,0.5,0.83,0.45,5.9285714285714,1,,0.6,0.66666666666667,0.8,,,0.96969696969697,,,,0.81833333333333
437292,1697768001,50.63,19.749,99_422,1358973,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-10.0.0_r14,0.48,0.47,0.35,0.88,0.53,0.72,0.6,4.9,0.8,,1,1,0.66666666666667,,,,,,,0.71944444444444
437291,1696584876,54.54,21.541,108_455,1358971,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-8.0.0_r19,0.71,0.3,0.65,0.87,0.63,0.7,0.3,5.5142857142857,0.86666666666667,,1,1,1,,,1,,,,0.75981481481481
437291,1696584876,54.54,21.541,108_455,1358972,"Cisco RV215W-E-K9-G5",router,RV215W-E-K9-G5,,0.31,0.71,0.79,0.45,0.81,0.45,0.42,5.0285714285714,1,,0.73333333333333,1,1,,,,,,,0.78407407407407
